date_utc,Open_price,High_price,Low_price,Close_price,Volume,Quote_volume,Nb_trades,Taker_buy_base_volume,Taker_buy_quote_volume,evolution_prct,lundi,mardi,mercredi,jeudi,vendredi,samedi,dimanche,janvier,fevrier,mars,avril,mai,juin,juillet,aout,septembre,octobre,novembre,decembre,RSI,EMA_14,MACD,MACD_Signal
2017-11-25,8138.99,8734.78,8090.0,8700.01,4292.623682,36093005.20140187,18632,2294.9233,19306904.20494265,6.905996559351202,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,71.02133031335958,7800.696644548557,568.4050061903326,499.9221921367109
2017-11-26,8700.04,9350.0,8604.72,9128.02,4147.380237,37138533.83941873,19268,2035.291755,18226481.88953511,4.919649517644231,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,74.30254398204215,7977.6730919420825,624.7235033461429,524.8824543785973
2017-11-27,9128.0,9654.28,9112.04,9650.0,4521.625707,42961064.95202934,22806,2433.447575,23145323.64948013,5.718436199745391,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,77.62929546891708,8200.650013016471,703.3677560654132,560.5795147159606
2017-11-28,9650.0,9939.0,9570.5,9896.8,4917.210985,48235644.0576554,18923,2431.138502,23851135.77284698,2.5575129533678576,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,79.01274058525334,8426.803344614274,776.6557859045524,603.7947689536791
2017-11-29,9896.79,11300.03,8520.0,9687.88,13352.538715,135976167.45757934,47894,8662.632362,88423971.28943045,-2.110985369008167,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,74.79596960433348,8594.946898665705,808.5584214092378,644.7474994447908
2017-11-30,9687.88,10900.0,8850.8,9838.96,9389.574329,91430904.34116387,41153,5360.660242,52384338.03597776,1.559474312233422,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,75.80169513518177,8760.815312176945,836.3909885834601,683.0761972725247
2017-12-01,9837.0,10898.0,9380.0,10782.99,6134.923633,62260697.58291551,32375,3269.868588,33193672.16592109,9.594814899135695,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,80.92395234194846,9030.438603886687,923.9728461862433,731.2555270552684
2017-12-02,10775.04,11190.0,10620.0,10890.01,4765.439757,52046689.84006951,29694,2390.194275,26111051.97904352,0.9924890962525357,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,81.40451258518377,9278.381456701796,990.5987135823125,783.1241643606772
2017-12-03,10902.69,11825.0,10500.0,11165.41,5346.636524,60350708.29332783,39335,2574.246187,29090180.16290429,2.5289232975910902,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,82.61801980203535,9529.985262474891,1053.478823780575,837.195096244657
2017-12-04,11165.41,11600.0,10802.0,11579.0,4663.424562,52814985.63993067,32232,2516.855031,28512751.47162289,3.7042079063823063,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84.27741395114457,9803.18722747824,1123.731345174876,894.5023460307008
2017-12-05,11571.03,11853.0,11447.68,11699.99,5550.732055,64721253.04527842,31317,3135.630565,36570499.65542363,1.0449088867777956,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84.73647380130457,10056.094263814475,1175.6180631313819,950.7254894508371
2017-12-06,11699.99,13615.23,11665.58,13550.05,6707.946319,84409526.69576178,40196,3830.098381,48223185.56586906,15.812492147429191,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,89.69239288521312,10521.955028639211,1350.4558271926726,1030.6715569992043
2017-12-07,13541.01,16649.96,13050.0,16599.0,7487.065695,109555325.34649764,57541,3931.041376,57501459.77355417,22.501392983789724,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,93.46071912496977,11332.227691487318,1715.2682539963334,1167.5908963986303
2017-12-08,16599.0,17204.99,14015.0,15880.0,17589.013136,271586476.6191432,84727,11950.291812,184080403.13797045,-4.331586240134944,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,85.52063964574447,11938.597332622343,1924.1866139821504,1318.9100399153344
2017-12-09,15880.01,16269.3,12535.0,14656.07,13918.758687,205372672.98786432,66738,7988.323023,118308773.57971704,-7.7073677581864,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,73.9962527149956,12300.92702160603,1968.3055955780765,1448.7891510478828
2017-12-10,14664.01,15720.12,12368.0,14899.98,16553.037173,233767963.46201488,80669,8736.869344,123176894.48606697,1.6642251299290978,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,74.72715404242355,12647.467418725228,1999.8981242292666,1559.0109456841597
2017-12-11,14946.26,17470.0,14901.08,16587.97,11820.401762,193045127.9036004,71373,5905.234633,96386375.05815984,11.3288071527613,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,79.10441380214132,13172.8677628952,2136.5137164861335,1674.5114998445545
2017-12-12,16587.97,16976.45,15875.0,16349.99,9436.802411,155716213.09834388,76032,4395.051525,72561808.35535774,-1.4346541499653198,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,77.07751917477229,13596.484061175839,2200.21683045962,1779.6525659675676
2017-12-13,16349.99,16546.0,14666.56,16033.29,12416.328801,196769674.31153056,83847,6127.957739,97124627.48575148,-1.9370042428160428,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,74.34735802876318,13921.391519685727,2199.7891638524125,1863.6798855445368
2017-12-14,16030.34,16445.0,15450.0,16334.98,11616.867151,186092495.1834846,86150,5999.075173,96150362.10506035,1.8816474971761865,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,75.24683255531626,14243.203317060963,2198.4517137886196,1930.6342511933535
2017-12-15,16334.98,17991.0,16298.45,17539.83,9181.273947,159809704.04408672,85478,4712.5784,81924043.94046211,7.375889043023021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,78.49054875440595,14682.753541452836,2268.463663581504,1998.2001336709836
2017-12-16,17516.81,19539.0,17190.01,19102.66,4202.628709,76293721.36508314,51777,2308.847163,41958921.17812987,8.910177578688039,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,81.8186830894323,15272.074402592458,2422.1350924667368,2082.9871254301343
2017-12-17,19120.19,19798.68,18510.0,18860.02,9177.183434,175867439.47045135,84581,4197.960835,80497172.92855518,-1.2701895966320875,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,79.75536231649002,15750.467148913463,2495.5743590581096,2165.5045721557294
2017-12-18,18860.04,19300.0,17029.98,18856.25,10624.633071,196339245.745198,91956,4690.302146,86666689.06405357,-0.019989374348494682,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,79.72172242586717,16164.571529058336,2524.3719114125142,2237.2780400070865
2017-12-19,18856.25,18950.0,16300.0,17295.2,13210.74822,232790625.92336664,116569,5740.506184,101134115.9201646,-8.278687437852172,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67.10100961699297,16315.321991850558,2393.6381201071326,2268.5500560270957
2017-12-20,17295.2,17720.35,14777.66,16488.98,13450.496693,221193892.50223887,129762,5732.664035,94404363.82531904,-4.6615245848559255,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61.67089611661509,16338.476392937151,2199.6195870888732,2254.7639622394513
2017-12-21,16480.52,17309.5,14022.0,15492.64,20324.2173,320176825.29037607,117731,11672.760789,184537677.7923892,-6.042459873200167,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55.67469262827107,16225.698207212197,1943.0637610821032,2192.4239220079817
2017-12-22,15514.03,15699.34,10961.0,13326.61,36076.271175,477509934.71828645,243261,17556.682449,233435309.648319,-13.981025829038817,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45.35120349975461,15839.153112917238,1547.1265895829856,2063.3644555229826
2017-12-23,13326.61,14950.0,12978.18,13300.0,13141.538875,184759685.33206663,135005,6547.667326,92098774.4608775,-0.1996756864649063,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,45.24021998477876,15500.599364528274,1217.1655966468352,1894.1246837477534
2017-12-24,13300.0,13819.99,11640.0,13500.0,28557.534988,365709589.60302895,173557,15365.113545,196993097.07332075,1.5037593984962516,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,46.30383085226646,15233.852782591171,960.7327321339326,1707.4462934249893
2017-12-25,13500.0,14300.0,12708.0,13699.34,15748.207607,213139657.6289145,116416,8834.650938,119703848.8596264,1.476592592592585,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47.40044113737483,15029.251078245683,764.7770379185931,1518.9124423237101
2017-12-26,13699.34,16050.0,13533.0,15689.01,15034.668104,224843731.89656883,133133,8436.171298,125842113.78661472,14.52383837469542,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,56.868748595171056,15117.218934479593,761.255202987275,1367.380994456423
2017-12-27,15709.98,16498.05,14200.15,15459.99,14959.864723,231229932.48204055,142202,7843.419761,121346099.97221792,-1.4597479382064238,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55.62750541094501,15162.92174321565,731.5512559272684,1240.215046750592
2017-12-28,15459.97,15539.99,13150.0,14182.11,21717.858014,303401227.98652,178032,11431.787691,159795892.05003202,-8.265723328410946,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49.17761922494655,15032.14684412023,598.0030209836477,1111.7726415972031
2017-12-29,14199.14,14981.0,13850.0,14378.9,18072.008116,260911629.21807677,142100,10502.69575,151673949.96207923,1.3875932424723736,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50.136452885771995,14945.0472649042,502.25471131575614,989.8690555409138
2017-12-30,14378.99,14398.85,11750.0,12440.01,19221.158039,247803953.75248587,190204,9530.51786,123372468.27892075,-13.484272093136463,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,41.77407262783859,14611.042296250307,266.84524121908,845.264292676547
2017-12-31,12345.1,14050.11,12149.98,13716.36,11768.989718,155283285.36704132,138893,6085.523277,80277167.6252944,10.260039983890689,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,47.93090883610088,14491.751323416933,181.18374480465718,712.4481831021691
2018-01-01,13715.65,13818.55,12750.0,13380.0,8609.915844,114799747.44197056,105595,3961.938946,52809747.44038045,-2.4522540965678963,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,46.53442853091374,14343.517813628008,85.17312801495791,586.9931720847269
2018-01-02,13382.16,15473.49,12890.02,14675.11,20078.092111,279717107.4337192,177728,11346.326739,158080088.68331683,9.679446935724979,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,52.297420466424036,14387.730105144276,112.2941190997808,492.0533614877377
2018-01-03,14690.0,15307.56,14150.0,14919.51,15905.667639,236116868.33619007,162787,8994.953566,133587333.24534808,1.6654048930468068,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,53.319969535570806,14458.634091125039,151.7593500739331,423.9945592049768
2018-01-04,14919.51,15280.0,13918.04,15059.54,21329.649574,312781583.79830784,170310,12680.812951,186116793.0115893,0.9385696983345904,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,53.92932600991123,14538.754878975034,192.12043587904918,377.6197345397913
2018-01-05,15059.56,17176.24,14600.0,16960.39,23251.491125,369321956.4868375,192969,13346.622293,211829900.67898223,12.622231489142411,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,61.31220455067805,14861.639561778364,373.1877203602198,376.733331703877
2018-01-06,16960.39,17143.13,16011.21,17069.79,18571.457508,309216920.9864104,158242,11007.164056,183417769.0623772,0.645032337110174,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,61.692689062570544,15156.059620207916,519.5237669439266,405.2914187518869
2018-01-07,17069.79,17099.96,15610.0,16150.03,12493.125558,206194706.37068355,120269,6779.320508,112151163.1274352,-5.388232661327407,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,56.6484793287286,15288.589004180194,554.8828488320851,435.20970476792655
2018-01-08,16218.85,16322.3,12812.0,14902.54,26600.609912,396569997.15746266,208642,13756.844389,206049582.13668823,-7.724381936132629,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50.6048376315345,15237.115803622837,476.74751015378024,443.5172658450973
2018-01-09,14902.54,15500.0,14011.05,14400.0,14315.004253,210630187.45766863,156656,6841.233287,100698572.9000214,-3.372176823548201,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,48.36626470551616,15125.500363139792,370.0086834382564,428.81554936372913
2018-01-10,14401.0,14955.66,13131.31,14907.09,17411.001655,244011366.763028,161476,8529.554675,119570139.80645348,3.521458333333327,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50.7344810143168,15096.378981387821,322.6163983085644,407.5757191526962
2018-01-11,14940.0,14968.68,11400.0,13238.78,33554.723751,446587594.6937379,239416,16422.01998,218762237.37910992,-11.191386112245915,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,43.64241192251847,14848.69911720278,148.72459202964637,355.8054937280863
2018-01-12,13238.76,14109.78,12500.0,13740.01,16417.162137,222516076.27145907,134452,8117.312075,110040020.181478,3.7860739433694057,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,46.0810972680155,14700.873901575742,50.773865263774496,294.7991680352239
2018-01-13,13749.95,14580.0,13706.15,14210.0,12221.508528,173086488.54788405,123639,5574.178408,78958098.9463857,3.4205943081555334,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,48.33848794629889,14635.42404803231,10.945303093774783,238.02839504693407
2018-01-14,14210.0,14339.5,12569.2,13474.99,17017.894329,226525305.12938112,152364,8288.382911,110381556.67259862,-5.172484166080227,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,45.154605341142336,14480.69950829467,-79.01742000914419,174.61923203571843
2018-01-15,13477.98,14249.99,13147.79,13539.93,14652.094705,200614554.538343,145362,7431.063272,101748315.63707082,0.48192985671975386,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45.4961870370006,14355.263573855382,-143.42015269651347,111.01135508927204
2018-01-16,13500.0,13542.93,9035.0,10900.0,63401.169175,722150828.1494024,418243,30353.401717,346777069.9337464,-19.49736815478367,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,35.74893240446585,13894.561764007998,-402.8364230048901,8.241799470439616
2018-01-17,10899.99,11680.99,9037.94,10988.79,72331.796646,744154180.1312059,517293,35412.798137,365047291.4303791,0.81458715596332,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,36.243683604264056,13507.125528806933,-594.4090972008562,-112.28837986381954
2018-01-18,10972.59,11878.82,10435.33,10961.97,48464.434937,541289614.0584047,393112,23814.382845,266091805.66522688,-0.24406690818553622,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,36.1531245775355,13167.771458299341,-739.8672425429831,-237.80415239965228
2018-01-19,10960.0,11795.0,10360.0,11474.98,34129.375421,382773499.2265792,273271,16871.416355,189259676.8922224,4.679906987521409,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,39.27844151907832,12942.065930526096,-804.4747667564097,-351.1382752710038
2018-01-20,11474.98,13099.0,11412.45,12799.94,28768.857827,358561107.78097045,251647,14389.196005,179183657.90470728,11.5465124993682,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,46.55495715983369,12923.11580645595,-740.2305789833808,-428.95673601347926
2018-01-21,12799.8,12799.8,10965.0,11530.0,41379.773426,485289230.8188924,360207,20574.760061,241154449.98183495,-9.921452756809801,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,41.430311152459254,12737.367032261824,-782.766892506128,-499.71876731200905
2018-01-22,11530.0,11926.35,9900.24,10760.05,43752.606791,475716514.20869696,363264,21300.575828,231677479.125622,-6.677797051170864,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,38.65228030235689,12473.724761293579,-868.5931564626262,-573.4936451421326
2018-01-23,10760.05,11399.0,9905.0,10799.18,37473.922552,399419413.2329807,355286,18747.793828,199899519.2732997,0.36366002016721133,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,38.87659535312394,12250.452126454435,-922.815976867716,-643.3581114872493
2018-01-24,10799.14,11570.48,10500.0,11349.99,27158.587762,299470607.4302002,293429,13087.393088,144335221.62540215,5.100479851247952,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,42.08667033126004,12130.390509593844,-910.842562918795,-696.8550017735585
2018-01-25,11349.96,11794.05,10950.21,11175.27,20839.954183,236081364.97365227,221040,10201.386919,115584688.24733494,-1.539384616197892,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,41.344924136690885,12003.041108314666,-905.0194885950677,-738.4878991378604
2018-01-26,11184.7,11643.0,10311.15,11089.0,33056.87196,360482470.17375433,314720,15330.789553,167328952.39330244,-0.7719723997720029,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40.961054512161326,11881.168960539377,-897.0255757933428,-770.1954344689568
2018-01-27,11089.0,11650.0,10842.69,11491.0,18860.768345,212663199.53348225,207478,9208.937963,103935891.79616304,3.625214176210667,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,43.589346538860156,11829.14643246746,-848.4716489453422,-785.8506773642339
2018-01-28,11499.98,12244.0,11408.0,11879.95,16887.339524,200211582.9434541,206247,7342.786997,87011013.8320475,3.38482290488209,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,46.09001789498766,11835.9202414718,-769.734280059356,-782.6273979032584
2018-01-29,11879.95,11975.02,11139.55,11251.0,14170.377538,162110154.87880376,169199,6016.496871,68819972.52308752,-5.294214201238223,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,42.78697579392914,11757.930875942227,-749.4462072277784,-775.9911597681623
2018-01-30,11250.11,11308.42,9900.0,10237.51,25554.372946,268978329.50861526,259212,11388.096419,119864289.07103088,-9.007999288952096,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,38.05437515814995,11555.208092483264,-805.8585010807838,-781.9646280306866
2018-01-31,10230.0,10425.85,9700.0,10285.1,18015.956805,181644207.11316264,201422,8782.584442,88609272.64228792,0.46485913078473384,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,38.39892927828842,11385.860346818828,-837.07624126669,-792.9869506778873
2018-02-01,10285.1,10335.0,8750.99,9224.52,33564.764311,317636345.9843711,316020,15430.003849,146130725.8704748,-10.31181028867002,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33.87662887791791,11097.681633909651,-936.5999266970539,-821.7095458817207
2018-02-02,9224.52,9250.0,8010.02,8873.03,49971.626975,434236483.7044874,453411,23113.503584,201292749.51509917,-3.810387965986306,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32.51011809167326,10801.061416055032,-1031.939908994953,-863.7556185043672
2018-02-03,8873.03,9473.01,8229.0,9199.96,28725.000735,256834729.0599109,327519,14182.838146,127068644.49604894,3.684536173099806,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,35.13116886701215,10587.581227247694,-1068.7965913195749,-904.7638130674088
2018-02-04,9199.96,9368.0,7930.0,8184.81,32014.308449,274912288.421322,356134,13805.29579,118884553.20936234,-11.034287105596096,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,31.09320536494134,10267.211730281335,-1166.473518026105,-957.1057540591481
2018-02-05,8179.99,8382.8,6625.0,6939.99,63403.182579,471166218.7134473,533510,29857.35839,222022401.0169236,-15.208905276970397,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26.995651886015295,9823.582166243825,-1329.0097595423213,-1031.4865551557828
2018-02-06,6939.63,7878.0,6000.01,7652.14,100201.500307,684364276.3666689,785996,49565.020794,339117633.4088549,10.26154216360544,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32.477853225961454,9534.056544077981,-1384.397871732608,-1102.068818471148
2018-02-07,7655.02,8476.0,7150.01,7599.0,60778.460497,477935038.8117769,514893,30084.836266,237137973.45313892,-0.6944462594777434,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32.28304133979967,9276.049004867584,-1416.255590722345,-1164.9061729213875
2018-02-08,7599.0,7844.0,7572.09,7784.02,1521.537318,11770168.04386595,12417,844.258813,6532638.63751892,2.434794051848943,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33.772566594144536,9077.111804218574,-1410.3162470166135,-1213.9881877404327
2018-02-09,7789.9,8738.0,7789.9,8683.92,20482.910825,173348469.81187892,273091,10404.040792,88117562.12096503,11.560864437655605,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40.6146731865112,9024.686230322764,-1317.8040404435596,-1234.7513582810582
2018-02-10,8683.93,9065.78,8120.0,8533.98,49381.512653,423411421.93098,537578,24506.723294,210253734.3806545,-1.726639582124212,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,39.875466935502175,8959.258732946397,-1242.266282696084,-1236.2543431640634
2018-02-11,8533.99,8549.0,7726.53,8063.88,45025.187952,366966437.2498885,524626,23180.34192,188849914.3499584,-5.508566928912417,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,37.56688505877985,8839.874901886877,-1206.428252749245,-1230.2891250810999
2018-02-12,8063.82,8989.0,8053.0,8903.0,41987.85049,362440826.9943769,477660,20916.949742,180528457.55458465,10.40590881808756,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,43.81926578357471,8848.291581635294,-1097.6632064632686,-1203.7639413575337
2018-02-13,8903.0,8950.0,8351.0,8539.9,35454.972956,305165143.6969234,401893,16558.45568,142530987.43930227,-4.078400539144111,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,41.865495466369964,8807.172704083921,-1028.9046863649892,-1168.7920903590248
2018-02-14,8535.17,9489.6,8533.0,9449.99,40811.952867,370126692.728233,514897,20508.463444,185896385.02591047,10.656916357334389,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,48.11047324701998,8892.881676872732,-890.7088693493552,-1113.1754461570908
2018-02-15,9449.98,10219.5,9301.5,10000.09,52427.596715,512388484.73178285,608349,25805.098892,252255267.88356847,5.821170181132462,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,51.50176272161363,9040.509453289702,-728.4026438317014,-1036.220885692013
2018-02-16,10000.89,10323.37,9666.0,10159.98,38161.205974,381103299.2238848,405310,18313.004466,182947133.88868245,1.598885610029499,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,52.474018620127204,9189.772192851075,-580.1840039665112,-945.0135093469128
2018-02-17,10156.07,11075.07,10050.0,11039.55,41882.108407,446012696.1692673,413585,21147.624789,225229265.72563556,8.657202081106451,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,57.51924490241863,9436.409233804265,-387.28137724630324,-833.4670829267909
2018-02-18,11039.55,11274.0,10080.0,10383.43,61137.380728,649423311.3100228,537534,29593.863774,314511909.4893312,-5.943358198477289,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,52.99945247350776,9562.678669297029,-284.0734346336467,-723.5883532681621
2018-02-19,10375.01,11250.0,10270.33,11153.0,40831.417131,443766562.68306607,366882,20619.877129,224193685.43795276,7.411520085366785,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,57.24329339680084,9774.72151339076,-138.5850074056816,-606.5876840956661
2018-02-20,11147.11,11786.01,11100.59,11200.99,48153.354288,551573232.2429588,432197,24211.49181,277480902.01411927,0.43028781493767987,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,57.500998022811686,9964.890644938658,-19.190769464619734,-489.10830116945687
2018-02-21,11195.07,11304.03,10200.0,10437.6,68113.818754,731537130.492186,542340,32338.074002,347436564.666544,-6.815379711971881,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,52.11955138865946,10027.918558946838,13.673214899055893,-388.55199795575436
2018-02-22,10439.02,10933.44,9679.0,9811.04,67060.166483,682006373.869588,506273,33029.297624,336067441.6325065,-6.002912546945649,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,48.13748976084006,9999.001417753927,-10.716463618280613,-312.98489108825964
2018-02-23,9815.55,10435.0,9570.19,10131.04,57202.70237,571800753.4709765,467480,28031.011368,280171693.0729712,3.2616317943867212,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50.22898001441058,10016.606562053405,-4.1759956347887055,-251.22311199756547
2018-02-24,10131.04,10496.97,9352.0,9694.51,40888.156299,405618586.64803785,337918,18646.870961,185164883.45171747,-4.308836999952625,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,47.41960910153346,9973.660353779618,-33.82701364618697,-207.74389232728979
2018-02-25,9694.51,9847.0,9274.8,9590.0,28373.517586,271286599.1260862,233567,13956.661533,133525539.44882144,-1.0780328247637083,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,46.74551105243909,9922.505639942336,-65.0093552374965,-179.19698490933112
2018-02-26,9590.0,10444.32,9350.0,10324.0,34878.292756,347559259.73845184,285276,17045.768706,169936003.38761607,7.653806047966638,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,51.915537469925255,9976.038221283357,-30.146410840516182,-149.38687009556813
