date_utc,Open_price,High_price,Low_price,Close_price,Volume,Quote_volume,Nb_trades,Taker_buy_base_volume,Taker_buy_quote_volume,evolution_prct,0-6h,6-12h,12-18h,18-23h,lundi,mardi,mercredi,jeudi,vendredi,samedi,dimanche,janvier,fevrier,mars,avril,mai,juin,juillet,aout,septembre,octobre,novembre,decembre
2024-09-14 12:00:00,59706.4,60010.0,59626.01,59885.26,2225.24767,133172807.0790569,290523,1139.89173,68219266.6335513,0.2995826744842667,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-09-14 18:00:00,59885.26,60134.13,59400.0,59993.03,2912.48546,174208519.1934407,361589,1405.34031,84081119.8012336,0.17996081172562128,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-09-15 00:00:00,59993.02,60280.06,59986.01,60160.0,1879.46469,113065855.0036764,184447,849.39026,51099095.5093803,0.27831566433633714,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2024-09-15 06:00:00,60160.0,60214.34,59880.0,60000.51,1541.80337,92598860.5089163,200272,725.10384,43547081.5198728,-0.26510970744680895,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2024-09-15 12:00:00,60000.51,60395.8,59707.08,59814.07,4027.46495,241991674.6564701,525644,1948.55091,117088176.5278015,-0.31073069212245175,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2024-09-15 18:00:00,59814.07,60181.8,58691.05,59132.0,6309.1906,374754482.2216328,642587,2908.20196,172726371.0133421,-1.1403169856189388,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2024-09-16 00:00:00,59132.0,59210.7,58112.0,58670.0,7232.97372,423468374.8523891,772800,3421.31782,200350656.3966936,-0.7813028478657946,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-09-16 06:00:00,58670.0,59179.35,58506.0,58663.99,4841.6701,284648224.5695566,502500,2386.27092,140292098.6399362,-0.01024373615136076,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-09-16 12:00:00,58664.0,58789.93,57493.3,58176.01,9988.50023,579405859.1700919,1211642,4844.20515,280991253.124457,-0.8318220427897871,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-09-16 18:00:00,58176.0,58410.0,57608.0,58213.99,4414.42015,255750740.11070767,658210,2207.96451,127929212.644964,0.0652846422434239,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-09-17 00:00:00,58213.99,58779.08,57610.01,58642.76,3597.97504,209067320.3162256,509009,1782.09933,103565174.760269,0.7365411647612508,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-09-17 06:00:00,58642.62,59300.0,58450.0,59080.99,4606.47055,271251831.9530788,610351,2190.15623,128979593.4482121,0.7472874741911717,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-09-17 12:00:00,59080.99,61320.0,58872.02,60958.37,18252.33888,1101684550.1864195,1836044,9322.98535,562777986.3981704,3.1776380185911,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-09-17 18:00:00,60958.37,61075.39,59618.26,60313.99,6659.47431,401374722.31997985,962805,3095.41902,186537788.66693,-1.0570820709280837,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-09-18 00:00:00,60313.99,60769.0,59854.6,60241.07,5017.36647,302861887.3079351,671059,2170.66493,130969929.1755675,-0.1209006401334034,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-09-18 06:00:00,60241.07,60541.65,59348.88,59846.0,5335.9267,319637115.50064325,637651,2743.36823,164233964.7678901,-0.655815044453889,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-09-18 12:00:00,59846.0,60247.69,59174.8,60013.01,7837.44417,467805060.9479311,1310517,4054.37578,242075637.1115274,0.27906627009324225,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-09-18 18:00:00,60013.02,61786.24,59473.68,61759.99,17896.28735,1083696433.0642667,2548444,9461.18818,573343247.6961001,2.911002131037921,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-09-19 00:00:00,61759.98,62589.52,61555.0,61990.42,9675.10287,600599898.7124435,1146773,5085.27321,315732987.9809396,0.3731056303603708,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-09-19 06:00:00,61990.42,62727.52,61814.0,62645.44,5715.10014,355630150.2334221,690576,2899.55417,180452566.5426981,1.0566471399935828,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-09-19 12:00:00,62645.44,63850.0,62582.14,63709.22,14041.91498,887208092.6928954,1819385,7417.85279,468743980.2091494,1.6980964616099659,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-09-19 18:00:00,63709.22,63776.99,62650.0,62947.99,4900.40809,309737789.5351107,781550,2206.94941,139497889.7919098,-1.1948506040413087,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-09-20 00:00:00,62948.0,64133.32,62606.0,63809.99,7784.13411,494245479.9516971,1080404,4015.16309,255018112.5370062,1.3693844712118652,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-09-20 06:00:00,63810.0,63925.32,63090.43,63440.0,6219.78731,395006553.898939,692387,2880.4331,182985545.50031272,-0.5798308384000639,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-09-20 12:00:00,63440.01,63544.37,62553.9,62704.0,8201.684,516835839.7375236,1586375,3927.76206,247533454.95205152,-1.1601513240857453,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-09-20 18:00:00,62704.01,63300.0,62350.0,63201.05,3260.77252,205108090.40264472,610130,1587.96402,99903445.8232024,0.7926926511865329,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-09-21 00:00:00,63201.05,63310.37,62758.0,62908.82,2249.58974,141699973.1091582,439594,1012.73785,63801485.4315853,-0.4623815585342417,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-09-21 06:00:00,62908.82,63136.0,62890.0,63089.77,1636.50139,103184640.1532623,219903,704.19102,44399683.7839364,0.2876385219115596,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-09-21 12:00:00,63089.76,63400.0,63036.92,63279.99,2932.07829,185250971.46476567,345303,1421.03466,89788067.1425416,0.3015068845551472,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-09-21 18:00:00,63279.99,63559.9,63058.0,63348.96,1557.17666,98522267.5911162,278811,739.7739,46813379.426496,0.1089917997774581,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-09-22 00:00:00,63348.97,63450.0,62830.01,62938.51,2270.78216,143269417.814102,385749,1049.3842,66208419.5680805,-0.6479190818602154,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2024-09-22 06:00:00,62938.52,63044.63,62544.94,62784.0,2401.81276,150867194.4284207,331003,1055.17527,66277068.1912965,-0.24549357777933212,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2024-09-22 12:00:00,62784.0,63134.0,62429.16,63062.66,3647.15937,228762326.9261971,473056,1780.04973,111682746.7116558,0.44383919469930255,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2024-09-22 18:00:00,63062.66,64000.0,62357.93,63578.76,5922.44463,374578399.20479286,955928,3038.56449,192287997.48275527,0.8183923735535448,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2024-09-23 00:00:00,63578.76,64745.88,62538.75,63754.0,8914.57148,569357884.0376368,1472820,4699.90985,300337594.94776607,0.27562664009175286,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-09-23 06:00:00,63754.0,63774.4,63300.0,63435.04,4596.67985,292050661.9541519,614123,2243.85444,142583835.3408247,-0.5002980205163543,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-09-23 12:00:00,63435.03,63825.96,63059.93,63318.01,7519.32795,476546618.5769887,1484112,3879.84431,245917800.2638928,-0.1844879423107515,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-09-23 18:00:00,63318.01,63559.08,63088.69,63339.99,3047.47359,193059873.7992494,428132,1507.46783,95511210.1620817,0.03471366203706694,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-09-24 00:00:00,63339.99,63401.21,62700.0,63215.99,5513.02063,347535130.5240408,599030,2669.59219,168300923.9016675,-0.19576889734274072,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-09-24 06:00:00,63216.0,63948.0,63215.99,63478.34,4079.52447,259364997.6861714,615249,2010.6139,127834690.0280866,0.4150057604096702,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-09-24 12:00:00,63478.35,64000.0,62731.1,63775.86,7779.87201,492786124.3622449,1605008,3822.15458,242081527.97855553,0.468695306146949,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-09-24 18:00:00,63775.54,64688.0,63540.48,64262.7,5812.63048,373034086.28383446,1050870,3020.53296,193901520.5087958,0.7633609331179514,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-09-25 00:00:00,64262.7,64817.99,63990.41,64170.63,4061.22729,261337322.35154593,689196,2059.10486,132540255.1851946,-0.1432712911222267,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-09-25 06:00:00,64170.63,64170.63,63407.7,63838.01,4417.90274,281689288.66399926,539545,2014.57159,128457088.3605743,-0.5183368154559109,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-09-25 12:00:00,63838.01,63999.0,63000.0,63168.0,5860.81577,372509492.77777714,1333396,2680.21283,170390563.772892,-1.049547127173922,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-09-25 18:00:00,63168.01,63551.81,62947.08,63152.01,3473.16588,219714724.4798926,793394,1630.79055,103202521.8918884,-0.025313449848018976,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-09-26 00:00:00,63152.01,63724.45,62670.0,63594.0,3987.77561,251896186.5659934,716199,2003.09596,126550574.7161109,0.6998827115716422,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-09-26 06:00:00,63593.99,64500.0,63590.23,64393.99,5439.24539,348409524.10942674,647062,2835.90742,181657497.1626391,1.2579645878541879,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-09-26 12:00:00,64393.98,65839.0,64150.0,65132.54,14394.58498,935046994.089388,2141654,8064.6971,523977522.3112356,1.1469238045351826,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-09-26 18:00:00,65132.54,65308.0,64633.52,65173.99,4551.69995,295851891.1800887,856418,2138.28812,138990567.197095,0.06363946500473894,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-09-27 00:00:00,65173.99,65459.74,64819.9,65354.58,3593.22847,234203216.32454872,572714,1675.33883,109198590.1155338,0.27708906574539505,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-09-27 06:00:00,65354.59,65986.0,65228.0,65437.35,6268.15229,410971052.8907729,924107,3133.14948,205471041.9868424,0.1266475891972707,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-09-27 12:00:00,65437.36,66498.0,65314.31,65915.61,9637.20829,635936009.26144,1597429,5022.71236,331497724.1221647,0.7308670048527421,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-09-27 18:00:00,65915.61,65968.74,65524.0,65769.95,2550.21582,167741931.8834595,404279,1261.65649,82988705.1433823,-0.22097952214961136,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-09-28 00:00:00,65769.95,66260.0,65720.0,65953.8,2212.64935,146002011.6936376,313254,1175.7205,77589570.3878144,0.27953495479320356,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-09-28 06:00:00,65953.81,65955.24,65453.0,65798.01,2374.90005,156020278.5756796,350710,1033.86297,67925419.2872044,-0.2362108021069398,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-09-28 12:00:00,65798.01,65816.0,65422.23,65633.2,2293.77987,150492685.5166308,385651,1069.19083,70153656.9203471,-0.250478699887724,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-09-28 18:00:00,65633.2,65982.16,65432.0,65858.0,2245.90389,147603507.3363041,292088,1222.45104,80358023.2383407,0.34250958356440986,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-09-29 00:00:00,65858.0,65984.0,65518.0,65594.01,1705.61815,112185774.1860767,291679,774.96534,50973441.5328816,-0.40084727747579096,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2024-09-29 06:00:00,65594.0,65720.0,65432.0,65691.92,1795.79127,117724036.8138198,259737,1003.84311,65809836.0328754,0.14926667846653086,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2024-09-29 12:00:00,65691.92,65960.01,65576.21,65818.01,2638.23899,173453399.4024111,394895,1276.11801,83903203.5855851,0.19194141379943463,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2024-09-29 18:00:00,65818.01,66076.12,65528.0,65602.01,2198.0927,144616803.3129227,467138,1078.01134,70935814.202187,-0.32817765228696505,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2024-09-30 00:00:00,65602.01,65618.8,64190.0,64525.99,7274.14096,470789951.3336683,965146,3317.95524,214705498.74368367,-1.6402241333764,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-09-30 06:00:00,64526.0,64750.01,63249.68,63819.44,9271.05334,593064105.7414119,1054542,4222.8103,270035455.7292332,-1.094985136996729,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-09-30 12:00:00,63819.45,64161.08,63372.69,63696.0,7288.85867,464685685.4058381,1188237,3852.60127,245571452.194252,-0.1934206881163525,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-09-30 18:00:00,63696.0,63860.0,62856.3,63327.59,6177.03455,391710519.26329774,770659,3058.56363,194011610.0686759,-0.5783879678472825,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-10-01 00:00:00,63327.6,63899.99,63006.7,63749.99,5474.39677,347829362.922036,797802,2883.94595,183314012.9010567,0.6670078555018444,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-10-01 06:00:00,63750.0,64130.63,63707.89,63734.0,5150.69498,329484967.9967269,480721,3105.31483,198678689.63756767,-0.02508235687566085,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-10-01 12:00:00,63734.01,63809.97,61092.0,62151.99,21602.07603,1346270457.0480676,2946281,9726.81646,606366139.6886698,-2.482207299086836,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-10-01 18:00:00,62152.0,62440.0,60164.0,60805.78,11444.3133,700087293.8657949,1382265,5235.66762,320244352.10374594,-2.1659966157157595,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-10-02 00:00:00,60804.92,61883.0,60733.81,61489.71,5654.96376,347437351.6730126,895148,3120.39578,191730252.75972688,1.1247779405181513,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-10-02 06:00:00,61489.71,61940.0,60888.88,61164.01,5285.87699,324879498.5772434,1011932,2325.36546,142966540.9898744,-0.5296821207971147,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-10-02 12:00:00,61164.01,62390.31,60524.21,61628.01,10237.01737,628471388.3706048,2157640,5256.03365,322741306.73500407,0.7586160554221344,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-10-02 18:00:00,61628.01,61691.0,60000.0,60649.28,10356.84306,627589399.2159232,1248490,5017.5303,304030220.0308673,-1.5881252696622883,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-10-03 00:00:00,60649.27,61477.19,60536.0,61176.01,4930.9947,301236869.5738632,894641,2655.14133,162160293.2887275,0.8684851658585346,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-10-03 06:00:00,61176.0,61424.25,60126.56,60764.74,6484.63351,394118164.99347234,1081350,2945.96783,179002718.5482646,-0.6722733306732565,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-10-03 12:00:00,60764.73,60900.0,59828.11,60632.0,11434.95405,690477135.3784238,2682389,5746.1485,347089338.4783141,-0.21844905450101315,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-10-03 18:00:00,60632.0,61100.0,60531.85,60752.71,3370.85246,204941696.86168408,585624,1559.25698,94821351.4178111,0.19908629106741849,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-10-04 00:00:00,60752.72,61272.73,60459.9,61224.34,3161.89488,192773700.04170072,783586,1635.30881,99717568.5765917,0.7763110485112579,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-10-04 06:00:00,61224.34,61646.27,61068.0,61449.84,4009.37232,246075263.93035752,576133,2040.06748,125226108.4372377,0.3683175678169892,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-10-04 12:00:00,61449.84,62340.0,60753.97,61983.32,11093.99368,683701045.9030594,1938143,5639.54653,347639004.9039469,0.8681552303472229,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-10-04 18:00:00,61983.32,62484.85,61909.09,62086.0,3029.39906,188595620.6269322,500769,1374.42206,85568432.0174065,0.16565747042913692,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-10-05 00:00:00,62086.0,62214.0,61689.26,62149.47,1981.73965,122888967.7929002,307313,1024.63964,63557244.2829292,0.10222916599555987,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-10-05 06:00:00,62149.48,62326.48,62076.19,62180.0,2084.51386,129632170.5653275,218944,1089.13211,67737449.0681663,0.049123508213333444,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-10-05 12:00:00,62179.99,62370.56,61908.0,62016.01,2098.44425,130416260.8390716,311581,859.06124,53393789.1432277,-0.26373431971694616,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-10-05 18:00:00,62016.01,62100.0,61700.0,62058.0,1642.76365,101651069.144613,345337,717.72237,44419292.2599468,0.06770832241544955,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-10-06 00:00:00,62058.01,62150.0,61798.97,61938.51,1307.19138,80981985.2671592,244911,625.25801,38741846.7476517,-0.19254568307067732,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2024-10-06 06:00:00,61938.51,62176.75,61879.92,62101.92,1419.3027,88023367.3302915,186537,743.56121,46118704.9738918,0.263826172118109,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2024-10-06 12:00:00,62101.92,62927.87,62065.31,62591.2,4136.53664,258586938.14835313,586957,2395.76314,149777724.1340965,0.7878661400484877,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2024-10-06 18:00:00,62591.2,62975.0,62302.0,62819.91,2043.83105,128077343.7315476,538148,1033.71688,64788286.9747048,0.3654028042280766,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2024-10-07 00:00:00,62819.91,63970.19,62657.44,63380.01,5251.17198,333677835.04845715,833422,2693.96991,171127247.6565867,0.8915963107874569,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-10-07 06:00:00,63380.0,63753.91,62649.95,63135.44,5777.06539,365129077.2750162,792387,2893.58544,182801664.86739352,-0.3858787652447515,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-10-07 12:00:00,63135.45,64478.19,62825.37,63819.99,9147.13314,582961973.5443358,1820508,4598.51851,293098798.7755306,1.0842563225978763,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-10-07 18:00:00,63820.0,63822.49,62128.0,62224.0,5790.81469,364546620.71138555,1363025,2574.66029,162081112.2131018,-2.5007681762406975,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-10-08 00:00:00,62224.01,62820.0,62156.02,62517.35,4045.8242,253039973.747237,758413,2007.49213,125543267.691749,0.4714418873746462,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-10-08 06:00:00,62517.35,62670.16,62005.0,62624.01,3543.19118,221039448.6410922,645928,1709.16409,106658049.562496,0.17060863904181378,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-10-08 12:00:00,62624.02,63200.0,61864.89,62393.94,8583.50987,536396506.95505667,1669466,4161.97835,260171520.69073728,-0.3673830532410771,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-10-08 18:00:00,62393.94,62565.95,61860.31,62160.49,3529.69846,219600324.4752712,724631,1735.7349,107984755.8423956,-0.3741549259431376,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-10-09 00:00:00,62160.5,62542.06,62002.5,62524.09,3355.89782,209166397.1492147,594775,1753.20265,109308377.5103343,0.584937473948477,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-10-09 06:00:00,62524.09,62543.75,62046.69,62200.0,2623.03304,163230342.2578076,415313,1279.20636,79620956.6476568,-0.5183442094079171,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-10-09 12:00:00,62199.99,62412.09,61634.61,61748.0,7168.32481,444033653.84982514,1416141,3383.3723,209595891.4684264,-0.726688102893891,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-10-09 18:00:00,61748.0,61818.19,60301.0,60636.02,6863.90117,418348414.3363943,1242134,3038.9204,185200320.404571,-1.8008356545961002,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-10-10 00:00:00,60636.01,61052.0,60355.0,60941.48,3389.0441,205819468.5980023,602082,1653.46547,100411419.9559266,0.5037599763309197,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-10-10 06:00:00,60941.48,61321.68,60630.71,61262.0,3525.57937,215064891.45895088,602482,1695.8599,103444191.0167015,0.5259471873672927,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-10-10 12:00:00,61262.01,61320.0,59561.51,59611.01,8902.5441,539170128.5684123,1563632,3512.28922,212905563.4375454,-2.6949658842349233,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-10-10 18:00:00,59611.0,60329.27,58946.0,60326.39,8150.75724,485549893.3110137,1104381,3966.15813,236421195.5325936,1.2000803207326882,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-10-11 00:00:00,60326.4,60770.0,60087.64,60600.0,3086.58949,186604875.88449433,518739,1546.34647,93495698.0687168,0.45354943334086073,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-10-11 06:00:00,60600.01,61263.4,60600.0,61174.87,4117.64012,250907687.30791607,431656,2110.82623,128625940.7029633,0.948630363036318,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-10-11 12:00:00,61174.88,62934.8,61129.72,62918.0,10214.49408,633325255.1234107,1492530,5312.12782,329420213.2242057,2.84942166611879,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-10-11 18:00:00,62918.0,63417.56,62357.7,62540.0,6222.6284,391381758.53404385,779255,3130.26703,196889265.9206848,-0.6007819701834172,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-10-12 00:00:00,62539.99,63073.78,62487.23,62778.01,3189.93647,199998580.03834233,398609,1471.39515,92267615.0159934,0.3805724336424676,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-10-12 06:00:00,62778.0,63260.53,62645.73,62936.91,2518.83159,158473410.4617273,314801,1229.9863,77390674.7234783,0.25311410794959244,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-10-12 12:00:00,62936.91,63480.0,62824.03,63103.47,3503.99832,221289460.039696,647139,1693.77743,106968859.1760962,0.2646459764230613,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-10-12 18:00:00,63103.46,63388.0,62911.0,63206.22,1698.53478,107217058.4489887,410288,801.75807,50635998.5604722,0.1628278127969729,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-10-13 00:00:00,63206.23,63285.72,62654.91,62853.92,2362.61503,148695392.3829673,330130,1113.08109,70061902.956494,-0.5573818526088181,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
